Image,Group,Condition,SubID,Threshold,SegAbbr,Grouping,Domain,SegVol,Mean,Median,StDev,Q1,Q3,Min,Max,ActVol,FAV,CoGx,CoGy,CoGz,sCoGx,sCoGy,sCoGz
Grp1_Con2_02.nii,Grp1,Con2,2,,P,p_Pons_A,HB,5675,6363.97,6781,1828.42,5930.5,7428,-1181,17154,5675,1,64.09,117.15,19.28,64.09,117.15,19.28
Grp1_Con2_02.nii,Grp1,Con2,2,,HY,i_Hypothalamus_A,HYP,1294,6091.85,6481,1565.1,5495.25,7147.75,575,9014,1294,1,61.78,81.03,14.44,61.78,81.03,14.44
Grp1_Con2_02.nii,Grp1,Con2,2,,int,ww_fiber_bundle_F,WM,2819,6436.76,6463,867.52,5877,6978,3039,10162,2819,1,61.7,80.68,34.93,61.7,80.68,34.93
Grp1_Con2_02.nii,Grp1,Con2,2,,VL,V_ventricles_A,V,7825,6973.58,7010,986.95,6338,7594,0,10999,7825,1,63.49,79.86,43.12,63.49,79.86,43.12
Grp1_Con2_02.nii,Grp1,Con2,2,,HPF,c_Hippocampus_A,HIP,9628,6996.81,6988,990.82,6455,7522,-468,12714,9628,1,61.58,100.36,43.94,61.58,100.36,43.94
Grp1_Con2_02.nii,Grp1,Con2,2,,CTX,b_CerebralCortex_A,CTX,48603,6037.23,6579,1897.33,5839,7134,-1722,11067,48603,1,62.84,92.17,42.8,62.84,92.17,42.8
Grp1_Con2_02.nii,Grp1,Con2,2,,cc,ww_fiber_bundle_E,WM,11761,6220.86,6223,826.2,5644,6796,1767,9423,11761,1,61.42,83.86,52.05,61.42,83.86,52.05
Grp1_Con2_02.nii,Grp1,Con2,2,,aco,ww_fiber_bundle_C,WM,1364,6397.26,6417,886.74,5764.75,7026.5,3692,9820,1364,1,60.67,64.24,29.04,60.67,64.24,29.04
Grp1_Con2_02.nii,Grp1,Con2,2,,OT,e_Striatum/pallidum_D,STR/PAL,2628,5038.01,5778.5,2262.45,3801.25,6643,-903,8947,2628,1,62.5,56.81,14.9,62.5,56.81,14.9
Grp1_Con2_02.nii,Grp1,Con2,2,,IPN,j_Midbrain_F,MB,370,8237.9,7870,2714.55,7155,8541.75,4737,29300,370,1,61.94,102.38,25.44,61.94,102.38,25.44
Grp1_Con2_02.nii,Grp1,Con2,2,,PG,p_Pons_B,HB,904,7078.83,6769.5,2456.07,5918,7595.75,301,24275,904,1,61.88,106.06,15.56,61.88,106.06,15.56
Grp1_Con2_02.nii,Grp1,Con2,2,,CS,j_Midbrain_H,MB,662,6814.05,6841,699.78,6340.25,7300.25,4643,9055,662,1,62.77,112.11,29.06,62.77,112.11,29.06
Grp1_Con2_02.nii,Grp1,Con2,2,,PRN,p_Pons_D,HB,5748,6880.24,6875,728.56,6404.75,7349.25,4215,10093,5748,1,63.35,116.64,24.93,63.35,116.64,24.93
Grp1_Con2_02.nii,Grp1,Con2,2,,RN,j_Midbrain_C,MB,314,6458.6,6432,603.78,6022.25,6900,4972,8862,314,1,62.56,102.88,33.97,62.56,102.88,33.97
Grp1_Con2_02.nii,Grp1,Con2,2,,VTA,j_Midbrain_B,MB,771,6665.72,6640,739.6,6187.5,7173,4402,10011,771,1,62.64,98.68,27.61,62.64,98.68,27.61
Grp1_Con2_02.nii,Grp1,Con2,2,,SNc,j_Midbrain_D,MB,674,6443.39,6459.5,726.31,5942,6946,3857,8801,674,1,62.49,100.79,29.92,62.49,100.79,29.92
Grp1_Con2_02.nii,Grp1,Con2,2,,SI,e_Striatum/pallidum_H,STR/PAL,3013,6786.52,6847,878.27,6332,7337,877,8948,3013,1,61.47,68.93,17.84,61.47,68.93,17.84
Grp1_Con2_02.nii,Grp1,Con2,2,,ACB,e_Striatum/pallidum_B,STR/PAL,5021,6908.76,6929,674.17,6495,7359,959,9951,5021,1,59.53,59.81,21.47,59.53,59.81,21.47
Grp1_Con2_02.nii,Grp1,Con2,2,,CP,e_Striatum/pallidum_A,STR/PAL,22254,6818.5,6842,660.75,6419,7240,3220,9954,22254,1,60.84,69.98,37.28,60.84,69.98,37.28
Grp1_Con2_02.nii,Grp1,Con2,2,,DEC,x_Cerebellum_B,CB,1141,6245.67,6659,1883.98,5740,7505,-221,10284,1141,1,64.24,137.34,55.96,64.24,137.34,55.96
Grp1_Con2_02.nii,Grp1,Con2,2,,FOTU,x_Cerebellum_C,CB,284,6851.68,6895,1119.39,6323.75,7570,897,9560,284,1,63.88,139.79,56.57,63.88,139.79,56.57
Grp1_Con2_02.nii,Grp1,Con2,2,,PYR,x_Cerebellum_D,CB,708,6897.34,6994.5,855.18,6437.5,7512.25,3585,9062,708,1,63.99,143.98,40.91,63.99,143.98,40.91
Grp1_Con2_02.nii,Grp1,Con2,2,,UVU,x_Cerebellum_F,CB,1999,6954.41,6973,849.84,6393.5,7536,4186,9518,1999,1,64.44,142.95,35.67,64.44,142.95,35.67
Grp1_Con2_02.nii,Grp1,Con2,2,,NOD,x_Cerebellum_E,CB,572,7368.38,7330,858.59,6847,7867.5,4223,10191,572,1,63.87,135.14,36.01,63.87,135.14,36.01
Grp1_Con2_02.nii,Grp1,Con2,2,,SIM,x_Cerebellum_G,CB,292,4336.19,4829,2340.08,2091,6461,12,8556,292,1,63.36,133.97,60.26,63.36,133.97,60.26
Grp1_Con2_02.nii,Grp1,Con2,2,,onl,ww_fiber_bundle_A,WM,826,6694.5,7917,3237.72,4434.25,9145,-1955,13517,826,1,59.86,30.72,32.68,59.86,30.72,32.68
Grp1_Con2_02.nii,Grp1,Con2,2,,AON,a_Olfactory_H,OLF,3120,7140.08,7131.5,686.83,6684.75,7595,1948,9656,3120,1,60.24,46.86,31.42,60.24,46.86,31.42
Grp1_Con2_02.nii,Grp1,Con2,2,,GPe,e_Striatum/pallidum_G,STR/PAL,1724,6865.97,6925,758.74,6402.5,7378,3776,9065,1724,1,60.81,74.48,29.9,60.81,74.48,29.9
Grp1_Con2_02.nii,Grp1,Con2,2,,DG,c_Hippocampus_B,HIP,2398,7624.9,7465.5,1223.17,6818.25,8434.75,2979,11042,2398,1,62.86,99.3,43.01,62.86,99.3,43.01
Grp1_Con2_02.nii,Grp1,Con2,2,,COA,d_Amygdala_G,AMY,2861,5787.16,6121,1845.81,4961,7055,-1384,9350,2861,1,63.2,89.86,13.69,63.2,89.86,13.69
Grp1_Con2_02.nii,Grp1,Con2,2,,AOB,a_Olfactory_F,OLF,622,7446.67,7544.5,975.21,6885.25,8105,1985,9971,622,1,60.32,38.82,51.24,60.32,38.82,51.24
Grp1_Con2_02.nii,Grp1,Con2,2,,SEZ,a_Olfactory_X,OLF,612,7152.75,7170.5,773.86,6617.75,7689,4646,9515,612,1,61.09,39.82,39.6,61.09,39.82,39.6
Grp1_Con2_02.nii,Grp1,Con2,2,,aot,o_optic_A,WM,841,6059.65,5983,1089.57,5329,6823,768,8852,841,1,63.27,82.27,19.15,63.27,82.27,19.15
Grp1_Con2_02.nii,Grp1,Con2,2,,V3,V_ventricles_B,V,3218,7340.01,7328.5,1027.65,6707.5,7932.75,2412,11570,3218,1,61.64,80.38,38.42,61.64,80.38,38.42
Grp1_Con2_02.nii,Grp1,Con2,2,,CA1-CA3,c_Hippocampus_C,HIP,12184,6802.28,6841,1018.39,6262,7385,-272,12572,12184,1,61.38,99.34,42.94,61.38,99.34,42.94
Grp1_Con2_02.nii,Grp1,Con2,2,,PA,d_Amygdala_F,AMY,506,6615.22,6634,741.28,6163.25,7112.75,3252,8611,506,1,62.59,94.97,19.25,62.59,94.97,19.25
Grp1_Con2_02.nii,Grp1,Con2,2,,TT,a_Olfactory_I,OLF,1004,7081.02,7101.5,679.77,6673,7539.25,3729,9115,1004,1,61.2,51.98,34.39,61.2,51.98,34.39
Grp1_Con2_02.nii,Grp1,Con2,2,,MOBipl,a_Olfactory_C,OLF,5023,7773.89,7921,1378.01,7320.5,8544,-410,12492,5023,1,60.43,31.74,44.81,60.43,31.74,44.81
Grp1_Con2_02.nii,Grp1,Con2,2,,MOBopl,a_Olfactory_E,OLF,1336,6839.62,7996,2943.88,5832,8775.25,-992,12249,1336,1,58.84,27.02,46.21,58.84,27.02,46.21
Grp1_Con2_02.nii,Grp1,Con2,2,,MOBgl,a_Olfactory_A,OLF,7528,6901.98,7792,2616.34,6272,8560,-1079,14514,7528,1,60.68,27.74,45.47,60.68,27.74,45.47
Grp1_Con2_02.nii,Grp1,Con2,2,,MOBgr,a_Olfactory_B,OLF,4604,7606.01,7578.5,849.17,7036,8181,1753,10717,4604,1,60.99,33.8,45.21,60.99,33.8,45.21
Grp1_Con2_02.nii,Grp1,Con2,2,,BST,e_Striatum/pallidum_K,STR/PAL,1732,7504.32,7526.5,725.48,7029.75,7962,4815,9982,1732,1,60.66,68.55,27.9,60.66,68.55,27.9
Grp1_Con2_02.nii,Grp1,Con2,2,,FS,e_Striatum/pallidum_C,STR/PAL,621,7072.53,7079,676.27,6666,7488,4837,8915,621,1,65.81,70.95,20.88,65.81,70.95,20.88
Grp1_Con2_02.nii,Grp1,Con2,2,,fi,ww_fiber_bundle_G,WM,2662,6720.36,6647,1095.81,5920.25,7443.5,3504,10300,2662,1,62.43,80.72,45.06,62.43,80.72,45.06
Grp1_Con2_02.nii,Grp1,Con2,2,,vhc,ww_fiber_bundle_H,WM,95,5988.37,5904,867.94,5340,6610.5,4307,8632,95,1,61.84,76.74,49.8,61.84,76.74,49.8
Grp1_Con2_02.nii,Grp1,Con2,2,,st,ww_fiber_bundle_I,WM,467,6406.97,6427,1038.18,5615.5,7127.5,3395,9909,467,1,64.75,79.93,40.61,64.75,79.93,40.61
Grp1_Con2_02.nii,Grp1,Con2,2,,VPM,h_Thalamus_C,THA,919,6839.04,6850,602.64,6480,7238.5,4187,8671,919,1,60.96,86.57,39.31,60.96,86.57,39.31
Grp1_Con2_02.nii,Grp1,Con2,2,,RT,h_Thalamus_Q,THA,2486,6641.17,6694,813.74,6173.25,7187.5,3530,9456,2486,1,63.69,80.58,35.87,63.69,80.58,35.87
Grp1_Con2_02.nii,Grp1,Con2,2,,ZI,i_Hypothalamus_I,HYP,1804,6830.57,6826.5,749.62,6308.25,7360.25,4390,9194,1804,1,60.62,87.53,28.15,60.62,87.53,28.15
Grp1_Con2_02.nii,Grp1,Con2,2,,VPL,h_Thalamus_D,THA,1295,6613.69,6611,608.69,6219,7037,4550,8547,1295,1,63.15,83.97,36.06,63.15,83.97,36.06
Grp1_Con2_02.nii,Grp1,Con2,2,,MG,h_Thalamus_F,THA,1125,6641.93,6677,725.07,6217,7120,2461,8978,1125,1,61.85,99.3,39.54,61.85,99.3,39.54
Grp1_Con2_02.nii,Grp1,Con2,2,,LGd,h_Thalamus_G,THA,60,6703.03,6520,902.96,6232,7063.25,4409,10177,60,1,58.28,88.53,42.92,58.28,88.53,42.92
Grp1_Con2_02.nii,Grp1,Con2,2,,LP,h_Thalamus_H,THA,1338,7098.89,7109.5,717.63,6665.25,7551,2048,9774,1338,1,62.02,87.16,46.93,62.02,87.16,46.93
Grp1_Con2_02.nii,Grp1,Con2,2,,MOBmi,a_Olfactory_D,OLF,1090,8085.5,8348,1586.68,7685.75,8996.75,522,12059,1090,1,60.97,26.88,47.92,60.97,26.88,47.92
Grp1_Con2_02.nii,Grp1,Con2,2,,Gr,p_Pons_G,HB,271,7761.39,7744,747.92,7278.5,8292,5954,10080,271,1,59.13,36.82,49.08,59.13,36.82,49.08
Grp1_Con2_02.nii,Grp1,Con2,2,,MS,e_Striatum/pallidum_I,STR/PAL,222,7014.93,7025.5,599.28,6614.75,7377.75,5148,8609,222,1,61.15,61.59,30.54,61.15,61.59,30.54
Grp1_Con2_02.nii,Grp1,Con2,2,,LSc,e_Striatum/pallidum_E,STR/PAL,293,7200.5,7222,551.66,6862,7568,5530,8566,293,1,61.53,61.21,40.87,61.53,61.21,40.87
Grp1_Con2_02.nii,Grp1,Con2,2,,LSr,e_Striatum/pallidum_F,STR/PAL,1873,6949.88,6960,654.08,6508,7391,4545,9104,1873,1,61.06,60.49,33.58,61.06,60.49,33.58
Grp1_Con2_02.nii,Grp1,Con2,2,,PIR,b_CerebralCortex_I,CTX,10350,6191.06,6818.5,2041.24,5792,7500,-671,10459,10350,1,61.88,72.47,20.36,61.88,72.47,20.36
Grp1_Con2_02.nii,Grp1,Con2,2,,NDB,e_Striatum/pallidum_J,STR/PAL,636,6708.44,6971.5,1321.97,6521,7368.5,-980,8737,636,1,60.89,58.53,21.16,60.89,58.53,21.16
Grp1_Con2_02.nii,Grp1,Con2,2,,EPd,a_Olfactory_J,OLF,915,6880.67,6883,637.33,6456,7322.5,4634,9016,915,1,58.32,52.65,32.04,58.32,52.65,32.04
Grp1_Con2_02.nii,Grp1,Con2,2,,MPO,i_Hypothalamus_B,HYP,1385,7179.01,7291,973.55,6721,7819,2162,10050,1385,1,61.13,69.31,18.37,61.13,69.31,18.37
Grp1_Con2_02.nii,Grp1,Con2,2,,RE,h_Thalamus_P,THA,470,7306.41,7368,721.47,6840.5,7840.75,4273,9079,470,1,61.05,83.18,26.23,61.05,83.18,26.23
Grp1_Con2_02.nii,Grp1,Con2,2,,PO,h_Thalamus_S,THA,1228,6708.66,6705.5,604.94,6317,7110.5,4501,9316,1228,1,61.76,90.05,38.63,61.76,90.05,38.63
Grp1_Con2_02.nii,Grp1,Con2,2,,em,ww_fiber_bundle_D,WM,215,6695.49,6687,751.54,6143,7240.5,4506,8350,215,1,66.05,93.13,41.42,66.05,93.13,41.42
Grp1_Con2_02.nii,Grp1,Con2,2,,opt,o_optic_B,WM,1550,6691.51,6751,904.33,6164.5,7253.5,2556,10103,1550,1,62.69,94.17,41.01,62.69,94.17,41.01
Grp1_Con2_02.nii,Grp1,Con2,2,,BLA,d_Amygdala_E,AMY,3279,6933.62,6958,647.64,6503,7367,4654,9306,3279,1,62.31,86.03,18.99,62.31,86.03,18.99
Grp1_Con2_02.nii,Grp1,Con2,2,,LA,d_Amygdala_D,AMY,1238,6709.47,6712,634.91,6281,7141.5,4291,8842,1238,1,60.66,89.62,27.32,60.66,89.62,27.32
Grp1_Con2_02.nii,Grp1,Con2,2,,MD,h_Thalamus_N,THA,751,6931.33,6911,614.33,6543,7301.5,4874,9450,751,1,61.12,87.05,36.64,61.12,87.05,36.64
Grp1_Con2_02.nii,Grp1,Con2,2,,IAM,h_Thalamus_K,THA,474,7144.15,7146,584.19,6787.75,7490.75,5260,9406,474,1,61.1,82.05,40.45,61.1,82.05,40.45
Grp1_Con2_02.nii,Grp1,Con2,2,,sm,ww_fiber_bundle_J,WM,304,6919.56,6952,1015.9,6145,7596.75,4360,10158,304,1,61.84,79.01,43.42,61.84,79.01,43.42
Grp1_Con2_02.nii,Grp1,Con2,2,,VAL,h_Thalamus_A,THA,414,6891.14,6886,553.79,6542.5,7290.25,5036,8262,414,1,60.88,81.56,37.93,60.88,81.56,37.93
Grp1_Con2_02.nii,Grp1,Con2,2,,VM,h_Thalamus_B,THA,1034,6816.94,6792.5,645.17,6364.25,7231,5025,9247,1034,1,60.22,84.53,31.18,60.22,84.53,31.18
Grp1_Con2_02.nii,Grp1,Con2,2,,AV,h_Thalamus_J,THA,180,7165.14,7186.5,830.1,6575,7690.25,5122,9435,180,1,60.86,79.51,44.52,60.86,79.51,44.52
Grp1_Con2_02.nii,Grp1,Con2,2,,PVT,h_Thalamus_M,THA,1312,7401.61,7409.5,713.74,6964.75,7846.5,4299,9832,1312,1,61.59,81.59,36.98,61.59,81.59,36.98
Grp1_Con2_02.nii,Grp1,Con2,2,,PT,h_Thalamus_O,THA,293,7352.47,7368,724.6,6846,7837,4976,9503,293,1,61.14,81.61,33.88,61.14,81.61,33.88
Grp1_Con2_02.nii,Grp1,Con2,2,,SPA,h_Thalamus_E,THA,224,7114.13,7145.5,694.2,6671.5,7546.25,4943,8913,224,1,61.55,90.46,31.51,61.55,90.46,31.51
Grp1_Con2_02.nii,Grp1,Con2,2,,IMD,h_Thalamus_L,THA,83,7037.84,7130,718.3,6710,7427,3035,8229,83,1,60.86,85.96,34.23,60.86,85.96,34.23
Grp1_Con2_02.nii,Grp1,Con2,2,,CM,h_Thalamus_R,THA,164,7335.09,7238,882.94,6817.5,7706.25,5369,10783,164,1,61.45,80.51,30.54,61.45,80.51,30.54
Grp1_Con2_02.nii,Grp1,Con2,2,,MH,h_Thalamus_U,THA,204,7337.73,7265,759.57,6823.25,7779.75,5825,10143,204,1,61.25,87.96,45.93,61.25,87.96,45.93
Grp1_Con2_02.nii,Grp1,Con2,2,,PF,h_Thalamus_T,THA,573,6995.65,6995,649.31,6540,7470,4872,8612,573,1,60.89,91.72,40.25,60.89,91.72,40.25
Grp1_Con2_02.nii,Grp1,Con2,2,,CEA,d_Amygdala_C,AMY,1604,7292.45,7341,763.87,6864.75,7776.5,4138,9636,1604,1,60.2,81.12,23.99,60.2,81.12,23.99
Grp1_Con2_02.nii,Grp1,Con2,2,,AAA,d_Amygdala_A,AMY,674,6637.58,6708.5,923.03,6298.75,7191.25,57,8829,674,1,58.11,73.19,15.57,58.11,73.19,15.57
Grp1_Con2_02.nii,Grp1,Con2,2,,MEA,d_Amygdala_B,AMY,1204,7079.82,7160.5,773.37,6626.5,7618.25,3966,9020,1204,1,63.08,83.64,18,63.08,83.64,18
Grp1_Con2_02.nii,Grp1,Con2,2,,PAG,j_Midbrain_J,MB,4068,7307.61,7292.5,731.18,6815,7779,4371,10945,4068,1,62.9,108.6,45.75,62.9,108.6,45.75
Grp1_Con2_02.nii,Grp1,Con2,2,,DR,j_Midbrain_I,MB,189,7748.26,7732,698.1,7326,8221,5599,10124,189,1,63.2,114.72,39.84,63.2,114.72,39.84
Grp1_Con2_02.nii,Grp1,Con2,2,,CLI,j_Midbrain_G,MB,183,6786.92,6727,963.32,6261.5,7265,4458,11564,183,1,62.4,104.83,33.57,62.4,104.83,33.57
Grp1_Con2_02.nii,Grp1,Con2,2,,MBO,i_Hypothalamus_P,HYP,1280,7156.92,6917,2189.26,6281.75,7540,2231,29692,1280,1,61.54,94.11,18.77,61.54,94.11,18.77
Grp1_Con2_02.nii,Grp1,Con2,2,,PCG,p_Pons_C,HB,763,7350.09,7387,686.8,6887,7836,4882,9304,763,1,63.6,122.23,33.58,63.6,122.23,33.58
Grp1_Con2_02.nii,Grp1,Con2,2,,SNr,j_Midbrain_E,MB,1166,6490.42,6519,684.94,6076,6925,962,9529,1166,1,60.77,100.27,27.47,60.77,100.27,27.47
Grp1_Con2_02.nii,Grp1,Con2,2,,LC,p_Pons_F,HB,87,7176.9,7389,836.68,6474,7743,5366,8771,87,1,63.98,123.25,36.02,63.98,123.25,36.02
Grp1_Con2_02.nii,Grp1,Con2,2,,PB,p_Pons_E,HB,1048,7111.8,7115.5,1003.4,6469.5,7715,4042,12833,1048,1,63.14,119.25,35.81,63.14,119.25,35.81
Grp1_Con2_02.nii,Grp1,Con2,2,,DP,b_CerebralCortex_E,CTX,399,7068.82,7083,573.89,6710.5,7458,4276,8423,399,1,60.97,52.12,39.25,60.97,52.12,39.25
Grp1_Con2_02.nii,Grp1,Con2,2,,ILA,b_CerebralCortex_D,CTX,1263,7352.51,7391,618.76,6951.5,7762,4203,9463,1263,1,61.36,51.85,45.65,61.36,51.85,45.65
Grp1_Con2_02.nii,Grp1,Con2,2,,PL,b_CerebralCortex_C,CTX,1740,7115.35,7156.5,650.42,6775.75,7510.25,1064,9217,1740,1,61.48,50.06,53.96,61.48,50.06,53.96
Grp1_Con2_02.nii,Grp1,Con2,2,,ORB,b_CerebralCortex_B,CTX,2118,7094.77,7119,636.1,6715.25,7517,3002,8865,2118,1,61.02,48.14,46.04,61.02,48.14,46.04
Grp1_Con2_02.nii,Grp1,Con2,2,,MO,b_CerebralCortex_G,CTX,16882,6531.32,6865,1454.18,6223,7361,-709,12554,16882,1,62.84,59.91,59.26,62.84,59.91,59.26
Grp1_Con2_02.nii,Grp1,Con2,2,,ACA,b_CerebralCortex_F,CTX,5145,6755.99,6889,987.9,6369,7363,-193,10526,5145,1,61.9,64.53,58.59,61.9,64.53,58.59
Grp1_Con2_02.nii,Grp1,Con2,2,,SS,b_CerebralCortex_H,CTX,31033,6568.97,6939,1557.33,6358,7416,-707,9963,31033,1,61.37,73.5,53.66,61.37,73.5,53.66
Grp1_Con2_02.nii,Grp1,Con2,2,,RSP,b_CerebralCortex_J,CTX,5887,6053.31,6418,1496.63,5726.5,6944.5,-479,11022,5887,1,62.78,96.86,65.72,62.78,96.86,65.72
Grp1_Con2_02.nii,Grp1,Con2,2,,PTL,b_CerebralCortex_K,CTX,2897,6301.41,6730,1591.17,6029,7253,92,9514,2897,1,65.37,93.66,65.82,65.37,93.66,65.82
Grp1_Con2_02.nii,Grp1,Con2,2,,PVH,i_Hypothalamus_D,HYP,213,8187.89,8141,720.59,7682,8548,6465,10366,213,1,61.4,75.81,23.64,61.4,75.81,23.64
Grp1_Con2_02.nii,Grp1,Con2,2,,LHA,i_Hypothalamus_H,HYP,2596,7167.61,7203,682.63,6729.75,7638,3190,9117,2596,1,61.71,82.74,20.45,61.71,82.74,20.45
Grp1_Con2_02.nii,Grp1,Con2,2,,AHN,i_Hypothalamus_F,HYP,490,7617.97,7655,605,7196.25,8050.25,5818,9184,490,1,60.9,77.14,18.48,60.9,77.14,18.48
Grp1_Con2_02.nii,Grp1,Con2,2,,VMH,i_Hypothalamus_K,HYP,410,7283.32,7271.5,795.53,6813.25,7758,4467,9439,410,1,61,82.08,15.24,61,82.08,15.24
Grp1_Con2_02.nii,Grp1,Con2,2,,DMH,i_Hypothalamus_L,HYP,430,7581.04,7598.5,707.84,7077.25,8096.25,5349,9757,430,1,61.43,84.1,18.82,61.43,84.1,18.82
Grp1_Con2_02.nii,Grp1,Con2,2,,PH,i_Hypothalamus_N,HYP,660,7294.06,7298,777.87,6821,7750.75,3761,11697,660,1,61.77,90.07,23.64,61.77,90.07,23.64
Grp1_Con2_02.nii,Grp1,Con2,2,,STN,i_Hypothalamus_O,HYP,283,6834.07,6857,662.37,6388,7277.5,4750,8482,283,1,62.75,90.56,24.92,62.75,90.56,24.92
Grp1_Con2_02.nii,Grp1,Con2,2,,AVPV,i_Hypothalamus_C,HYP,80,7165.04,7214.5,823.03,6616.5,7751,4395,8868,80,1,60.74,68.08,15.9,60.74,68.08,15.9
Grp1_Con2_02.nii,Grp1,Con2,2,,PVp,i_Hypothalamus_M,HYP,319,6440.42,6643,1332.08,5933.5,7339.5,1427,9553,319,1,61.52,89.35,12.33,61.52,89.35,12.33
Grp1_Con2_02.nii,Grp1,Con2,2,,SBPV,i_Hypothalamus_G,HYP,147,7839.58,7886,693.42,7285,8312.5,6234,9748,147,1,61.33,76.43,17.78,61.33,76.43,17.78
Grp1_Con2_02.nii,Grp1,Con2,2,,SCH,i_Hypothalamus_E,HYP,116,6882.84,6880.5,1635.35,6092,8101.75,1812,9954,116,1,61.58,73.54,13.37,61.58,73.54,13.37
Grp1_Con2_02.nii,Grp1,Con2,2,,ARH,i_Hypothalamus_J,HYP,166,6055.73,6139.5,946.38,5313,6819,3917,8016,166,1,61.32,83.25,11.77,61.32,83.25,11.77
Grp1_Con2_03.nii,Grp1,Con2,3,,WB,wholebrain,WB,40397,6386.47,6527,2533.92,5366,7327,-976,33241,40397,1,61.83,100.92,28.14,61.83,100.92,28.14
Grp1_Con2_03.nii,Grp1,Con2,3,,CB,x_Cerebellum_A,CB,60195,6207.43,6856,2367.18,5484,7753,-1337,16922,60195,1,64.03,133.23,41.67,64.03,133.23,41.67
Grp1_Con2_03.nii,Grp1,Con2,3,,MB,j_Midbrain_A,MB,18892,6957.22,6932,819.67,6452,7428,1315,13609,18892,1,63.18,111.03,47.07,63.18,111.03,47.07
Grp1_Con2_03.nii,Grp1,Con2,3,,MY,p_Pons_H,HB,28427,6393.3,6744,1823.45,6062,7333,-1656,27341,28427,1,64.03,136.36,18.93,64.03,136.36,18.93
Grp1_Con2_03.nii,Grp1,Con2,3,,P,p_Pons_A,HB,5675,6521.43,6810,1507.91,6065,7407.5,-828,11346,5675,1,64.09,117.15,19.28,64.09,117.15,19.28
Grp1_Con2_03.nii,Grp1,Con2,3,,HY,i_Hypothalamus_A,HYP,1294,6417.1,6813.5,1502.84,5806,7448,237,9091,1294,1,61.78,81.03,14.44,61.78,81.03,14.44
Grp1_Con2_03.nii,Grp1,Con2,3,,int,ww_fiber_bundle_F,WM,2819,6435.64,6499,966.82,5780,7077.5,3461,11021,2819,1,61.7,80.68,34.93,61.7,80.68,34.93
Grp1_Con2_03.nii,Grp1,Con2,3,,VL,V_ventricles_A,V,7825,6757.01,6672,1179.55,5905,7514,0,10860,7825,1,63.49,79.86,43.12,63.49,79.86,43.12
Grp1_Con2_03.nii,Grp1,Con2,3,,HPF,c_Hippocampus_A,HIP,9628,6956.68,6836.5,1112.86,6274.75,7487,1332,12183,9628,1,61.58,100.36,43.94,61.58,100.36,43.94
Grp1_Con2_03.nii,Grp1,Con2,3,,CTX,b_CerebralCortex_A,CTX,48603,6168.5,6581,1747.59,5798,7181,-1193,12081,48603,1,62.84,92.17,42.8,62.84,92.17,42.8
Grp1_Con2_03.nii,Grp1,Con2,3,,cc,ww_fiber_bundle_E,WM,11761,6037,6003,936.16,5348,6697,-593,9389,11761,1,61.42,83.86,52.05,61.42,83.86,52.05
Grp1_Con2_03.nii,Grp1,Con2,3,,aco,ww_fiber_bundle_C,WM,1364,6542.25,6499,864.8,5891,7144.25,4154,9075,1364,1,60.67,64.24,29.04,60.67,64.24,29.04
Grp1_Con2_03.nii,Grp1,Con2,3,,OT,e_Striatum/pallidum_D,STR/PAL,2628,5628.81,6342.5,2190.93,4644.5,7149.25,-849,10450,2628,1,62.5,56.81,14.9,62.5,56.81,14.9
Grp1_Con2_03.nii,Grp1,Con2,3,,IPN,j_Midbrain_F,MB,370,9139.61,8981.5,2581.64,7777.5,9912,4028,31547,370,1,61.94,102.38,25.44,61.94,102.38,25.44
Grp1_Con2_03.nii,Grp1,Con2,3,,PG,p_Pons_B,HB,904,7134.78,6912.5,2541.38,5999.75,7741.75,936,26552,904,1,61.88,106.06,15.56,61.88,106.06,15.56
Grp1_Con2_03.nii,Grp1,Con2,3,,CS,j_Midbrain_H,MB,662,7360.47,7316,807.47,6811,7946.75,4435,9545,662,1,62.77,112.11,29.06,62.77,112.11,29.06
Grp1_Con2_03.nii,Grp1,Con2,3,,PRN,p_Pons_D,HB,5748,6979.58,6979,688.81,6531,7423,4309,9672,5748,1,63.35,116.64,24.93,63.35,116.64,24.93
Grp1_Con2_03.nii,Grp1,Con2,3,,RN,j_Midbrain_C,MB,314,6980.81,6944,716.49,6548.25,7412.5,4970,9609,314,1,62.56,102.88,33.97,62.56,102.88,33.97
Grp1_Con2_03.nii,Grp1,Con2,3,,VTA,j_Midbrain_B,MB,771,7362.21,7373,745.77,6940,7838.5,4355,10697,771,1,62.64,98.68,27.61,62.64,98.68,27.61
Grp1_Con2_03.nii,Grp1,Con2,3,,SNc,j_Midbrain_D,MB,674,6923.45,6958,669.95,6493.75,7401.75,4454,8792,674,1,62.49,100.79,29.92,62.49,100.79,29.92
Grp1_Con2_03.nii,Grp1,Con2,3,,SI,e_Striatum/pallidum_H,STR/PAL,3013,7435.26,7482,731.49,7054,7879,2311,10191,3013,1,61.47,68.93,17.84,61.47,68.93,17.84
Grp1_Con2_03.nii,Grp1,Con2,3,,ACB,e_Striatum/pallidum_B,STR/PAL,5021,7485.2,7466,684.93,7034,7917,2058,10123,5021,1,59.53,59.81,21.47,59.53,59.81,21.47
Grp1_Con2_03.nii,Grp1,Con2,3,,CP,e_Striatum/pallidum_A,STR/PAL,22254,6886.91,6909,645.47,6486,7315,3571,10524,22254,1,60.84,69.98,37.28,60.84,69.98,37.28
